Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_1054,54,Urban,Low,279,12222.26236,54368.15615,3702.69544,3410011.2,22,73,601,32,1161.734849,Monthly,Credit Card,5,58.41448736,6,350822.2525
cust_1793,16,Suburban,Low,331,11986.0361,24541.55404,5121.979111,3967377.949,316,153,251,8,4143.033511,Weekly,Debit Card,10,33.51687237,6,401968.2781
cust_4395,51,Rural,High,813,14926.44503,35779.25841,7058.361605,12135199.81,348,10,3374,47,4094.898049,Monthly,Credit Card,5,17.21076632,6,1228920.532
cust_5612,26,Urban,High,30,8698.286516,36958.99664,2299.690506,260948.5955,357,174,3032,35,2026.21461,Monthly,Credit Card,4,28.11884318,6,40645.75224
cust_4966,30,Rural,Low,235,1434.262271,4486.088239,489.540097,337051.6336,88,276,716,29,3305.019327,Daily,Wallet Balance,2,26.19344327,6,42384.6537
cust_5304,33,Rural,Low,143,16270.24414,79151.19437,3420.342711,2326644.912,245,171,3288,42,1769.977847,Daily,Credit Card,4,51.33734738,6,248555.5023
cust_1300,25,Urban,Middle,211,9477.650228,40467.69221,2903.991582,1999784.198,306,61,723,45,4446.973737,Monthly,Credit Card,9,35.50365435,6,209700.9329
cust_1727,50,Urban,High,958,12908.90627,30665.38701,4243.986839,12366732.2,105,169,707,41,733.2616931,Monthly,Debit Card,9,63.1481521,6,1247820.589
cust_0728,32,Suburban,High,546,12626.42656,49685.1021,3934.255145,6894028.899,305,72,1020,7,162.1666017,Weekly,UPI,4,9.073285799,6,698061.8066
cust_2520,41,Suburban,Low,388,10761.25591,29449.08627,5361.113335,4175367.292,74,319,297,26,2057.726942,Daily,Debit Card,5,39.42016711,6,425701.8657
cust_5817,65,Rural,Middle,712,14165.92059,70397.76855,4072.727121,10086135.46,217,100,4203,39,3894.536565,Daily,Credit Card,14,6.512285233,6,1024972.278
cust_6459,50,Urban,Low,157,18658.83058,54462.58102,8784.207033,2929436.401,77,137,1687,8,1349.449766,Monthly,Wallet Balance,18,4.683470552,6,302442.9152
cust_5977,32,Suburban,Low,306,975.0085256,3434.80542,475.923577,298352.6088,44,334,2105,22,232.0537869,Daily,UPI,8,37.01318193,6,42129.23399
cust_6693,33,Urban,Low,986,6132.677001,23509.68055,998.6320548,6046819.523,70,144,2108,0,4702.869249,Weekly,Credit Card,13,38.30315,6,612546.5176
cust_3508,65,Rural,Low,427,13811.69084,67059.47797,2813.572263,5897591.99,250,190,3773,8,4270.797223,Monthly,Wallet Balance,6,31.95335786,6,601969.8004
cust_0747,28,Urban,Low,827,10276.68961,29160.99383,3258.984914,8498822.311,9,176,1376,10,4247.954748,Daily,Credit Card,1,18.23917145,6,857510.2538
cust_1405,35,Suburban,Low,663,9377.63425,30816.73572,2985.327865,6217371.508,72,353,2650,16,2782.068747,Monthly,UPI,0,27.50344911,6,633246.1164
cust_3461,37,Rural,High,259,2131.036066,2674.619706,462.4027694,551938.341,5,337,2213,16,1237.942133,Weekly,Credit Card,9,62.6264774,6,66600.86304
cust_0873,38,Urban,Middle,806,16113.41332,74846.25709,4920.050064,12987411.14,165,76,4080,16,2112.315672,Weekly,Debit Card,8,67.02990084,6,1313444.956
cust_6834,31,Urban,Low,647,14452.50454,26043.88639,6391.178884,9350770.44,59,34,4934,32,4417.494994,Monthly,Wallet Balance,3,71.97362882,6,951936.2965
cust_0096,33,Suburban,Middle,277,10920.67165,42621.02198,4827.649461,3025026.046,259,288,4821,19,2081.903387,Weekly,Wallet Balance,9,58.10329388,6,319003.6529
cust_0606,38,Rural,Middle,269,19215.22902,60135.6268,9077.100066,5168896.605,8,282,5000,15,1569.274504,Weekly,UPI,0,66.97238487,6,533605.0233
cust_6318,36,Suburban,Low,63,18702.9837,87791.55397,5651.879,1178287.973,90,203,2673,38,356.4443605,Weekly,Debit Card,11,69.9291542,6,132796.5751
cust_6535,18,Rural,Middle,998,421.4187134,1660.143896,130.8912948,420575.876,259,219,2659,48,3241.926769,Weekly,Wallet Balance,15,47.09408965,6,56554.62421
cust_1716,45,Suburban,Low,47,7791.376625,18296.56733,1937.029993,366194.7014,115,48,757,16,1320.960919,Weekly,Wallet Balance,13,53.26204009,6,45072.98968
cust_2557,49,Suburban,Middle,272,12724.49968,23831.64091,2635.330213,3461063.913,180,190,4389,49,2710.486377,Daily,Wallet Balance,7,63.17858963,6,364429.1481
cust_6715,34,Rural,Low,648,14676.8491,70722.99088,6501.416361,9510598.215,252,102,2244,3,4749.739912,Daily,Wallet Balance,2,50.86772443,6,959472.9515
cust_0316,31,Rural,High,19,6668.162846,7207.789571,2855.651498,126695.0941,190,326,3146,31,2343.406673,Monthly,Wallet Balance,20,64.46670186,6,26889.80607
cust_3741,19,Urban,Middle,174,17341.20974,76411.373,5986.023691,3017370.494,252,137,632,17,3162.939496,Weekly,Wallet Balance,17,7.290360083,6,309119.5796
cust_5757,58,Rural,Middle,682,12682.42782,33453.51353,3398.263175,8649415.773,358,242,3524,50,2477.432626,Daily,UPI,17,34.87757855,6,881750.861
cust_0748,65,Rural,Middle,460,13243.5712,56954.02282,1986.208062,6092042.75,177,107,1692,9,890.6068787,Weekly,UPI,8,31.25542509,6,619042.9716
cust_5409,33,Rural,Low,552,14299.78704,68187.67946,6748.335254,7893482.444,300,72,4676,1,2798.066173,Weekly,Debit Card,3,31.08435109,6,803401.2113
cust_5531,21,Suburban,High,883,6135.719427,17665.52529,1261.532796,5417840.254,99,39,370,38,391.2116584,Weekly,Debit Card,6,51.92402752,6,552128.4195
cust_2071,32,Suburban,High,484,19633.49634,93159.67584,8547.863236,9502612.23,6,180,3743,35,4819.018707,Daily,UPI,20,19.90952583,6,964837.7136
cust_0530,41,Urban,High,188,15704.1092,44723.67221,6842.085713,2952372.529,21,139,2301,28,4649.410782,Monthly,Credit Card,4,39.65777381,6,306314.5475
cust_1314,33,Suburban,Middle,354,5522.69456,17945.47306,2171.195629,1955033.874,237,136,3008,11,2256.507749,Weekly,Debit Card,10,56.95361199,6,207491.1335
cust_6752,46,Suburban,Middle,759,10033.04929,17863.36409,3896.305896,7615084.412,194,78,3659,42,2484.010753,Weekly,Debit Card,5,32.31164589,6,777784.4359
cust_3410,33,Rural,Low,883,7636.582008,9594.845934,3537.791958,6743101.913,148,171,246,28,3885.052641,Monthly,Credit Card,9,64.63791127,6,681659.6649
cust_0022,59,Suburban,Low,195,9500.353685,44626.08727,2169.585567,1852568.969,141,234,1239,25,3357.614921,Weekly,Credit Card,13,49.62198568,6,194556.0894
cust_2190,62,Suburban,High,710,13855.72999,42409.21992,6074.927429,9837568.296,262,104,845,9,1097.419657,Monthly,Debit Card,9,35.12072512,6,991798.1197
cust_0776,51,Suburban,Low,415,12584.85292,60567.11415,6203.945209,5222713.961,251,81,98,26,4694.054468,Monthly,UPI,9,66.90779562,6,528720.3689
cust_4856,54,Rural,Low,916,4275.269442,16713.05424,1070.384325,3916146.808,239,145,1074,24,3863.394387,Monthly,Debit Card,11,21.49316204,6,400230.9837
cust_6947,48,Urban,High,621,8402.310647,26326.72771,3816.389051,5217834.912,294,141,526,47,3525.640283,Weekly,Credit Card,10,63.358498,6,531772.671
cust_6690,37,Rural,Middle,443,7816.420049,10861.72573,3227.840876,3462674.082,116,18,1656,22,1176.018067,Weekly,Wallet Balance,19,55.44090737,6,357191.3991
cust_6062,54,Rural,Low,155,5154.80091,22662.82789,2562.852618,798994.1411,211,83,1490,41,892.6958092,Monthly,UPI,0,62.84421746,6,92533.0662
cust_1216,23,Suburban,High,683,811.8118354,1551.107119,212.6490879,554467.4836,290,78,777,13,1050.777106,Monthly,Credit Card,8,21.10508542,6,63775.35981
cust_3173,52,Rural,Middle,930,10616.79539,29355.95742,1613.510835,9873619.713,7,317,812,7,107.6140208,Daily,UPI,0,49.44206278,6,995632.1643
cust_2033,17,Rural,High,525,8521.379703,32057.68264,1440.09846,4473724.344,132,261,2761,25,4792.06891,Daily,UPI,11,41.06451169,6,458998.3999
cust_2394,59,Rural,High,202,5639.258945,13090.81317,1830.522296,1139130.307,56,301,1918,18,2605.184284,Weekly,UPI,4,57.07771813,6,124246.4385
cust_6888,27,Urban,Low,586,19002.57407,39283.25369,8290.604812,11135508.41,228,131,2379,41,287.0642325,Daily,Wallet Balance,16,48.8722801,6,1128265.309
cust_2744,27,Rural,Middle,940,5019.733598,8901.442126,1402.454017,4718549.582,184,326,1595,8,1679.909825,Daily,UPI,15,30.80738789,6,481005.0033
cust_1297,20,Suburban,Middle,361,11578.56993,50501.6131,5697.882577,4179863.745,188,50,2593,25,4123.516112,Weekly,Wallet Balance,14,64.6001479,6,429610.6164
cust_6820,43,Urban,High,10,19783.81872,62719.04436,8029.144185,197838.1872,82,230,295,41,4159.50319,Daily,Debit Card,15,42.69554421,6,28394.06712
cust_0575,64,Urban,Middle,483,1235.806447,6142.092399,388.6340061,596894.5138,261,290,72,38,63.49378388,Monthly,Debit Card,4,8.393524327,6,69601.70449
cust_3172,40,Suburban,Middle,886,5851.61483,15270.74469,2868.492875,5184530.739,68,328,2163,35,3616.503844,Weekly,Wallet Balance,12,44.10627742,6,530470.822
cust_0309,52,Urban,High,802,11904.21835,33352.53012,5851.67852,9547183.116,257,26,2396,7,3995.07704,Weekly,UPI,12,56.11135379,6,964212.7731
cust_0649,40,Urban,High,691,8722.179957,42645.15406,3255.463971,6027026.35,70,338,2754,47,90.91139056,Monthly,UPI,11,49.28489703,6,618865.1794
cust_6502,25,Rural,Low,54,5074.145074,23180.8482,2325.838552,274003.834,331,158,3655,6,158.0023367,Monthly,Debit Card,1,42.95811303,6,41231.38223
cust_3916,19,Urban,Low,985,12059.22542,40605.30266,3539.033987,11878337.04,263,166,3522,39,4688.736147,Monthly,Debit Card,0,41.71210026,6,1202433.335
cust_0445,28,Rural,Middle,521,2783.39635,5803.23923,402.9420648,1450149.499,167,25,4409,44,147.2652631,Weekly,Debit Card,7,44.37920107,6,164159.3172
cust_6208,58,Urban,High,827,19450.05688,20196.74611,8608.887109,16085197.04,309,170,2095,43,1058.215343,Weekly,UPI,13,25.99908298,6,1622480.596
cust_0683,51,Suburban,Middle,810,7429.349395,13390.02189,3246.091564,6017773.01,103,86,1124,31,1521.115193,Weekly,Credit Card,16,6.496138052,6,612364.7434
cust_5289,69,Suburban,High,132,3708.605312,10384.87831,758.3760631,489535.9012,148,41,1156,6,364.7686979,Monthly,Credit Card,10,26.00597418,6,57683.20577
cust_6512,60,Suburban,Middle,524,11364.97145,51952.31388,1196.382447,5955245.04,148,225,3120,39,3370.141323,Daily,UPI,3,17.93253232,6,609979.4333
cust_2460,56,Suburban,Middle,787,12900.50908,38778.52502,4635.050301,10152700.64,124,173,3090,42,1781.574642,Weekly,Wallet Balance,12,15.94989525,6,1030759.277
cust_2065,59,Urban,Middle,255,7673.376778,14338.21673,2407.866646,1956711.078,81,314,712,19,3849.276368,Weekly,Wallet Balance,8,28.45959776,6,203070.4696
cust_1625,62,Suburban,Middle,531,4766.729874,23151.08198,1675.160571,2531133.563,323,42,1121,37,3626.651247,Weekly,Wallet Balance,12,65.53179082,6,263242.0307
cust_4816,16,Urban,Middle,943,10271.64075,21986.4843,2273.64517,9686157.231,223,9,4211,41,1778.572821,Weekly,Wallet Balance,16,3.953223026,6,986248.4366
cust_1621,37,Rural,Middle,983,15345.39051,37758.15392,4254.715805,15084518.87,243,316,1573,36,1247.725103,Monthly,UPI,17,26.89870803,6,1520574.025
cust_5212,25,Suburban,Middle,524,16266.96647,33027.30078,2128.818169,8523890.432,210,25,3068,18,2897.778086,Monthly,UPI,19,47.99105689,6,864876.1541
cust_3239,25,Suburban,High,91,7692.741143,27971.54488,2176.985839,700039.444,187,152,843,42,531.1773601,Daily,Wallet Balance,10,64.72881745,6,81624.35572
cust_0629,52,Suburban,Middle,368,7975.041572,36071.32404,1881.269169,2934815.298,215,144,3881,9,478.6482003,Weekly,UPI,12,3.105037745,6,307904.2057
cust_4197,19,Urban,Middle,870,14058.23758,58475.95874,2598.182554,12230666.7,217,281,2794,49,378.7116346,Weekly,Debit Card,9,36.389791,6,1239365.314
cust_0486,60,Urban,Middle,170,10561.10563,30823.26815,5223.425734,1795387.958,102,98,4998,46,1197.581717,Daily,Debit Card,18,57.5918191,6,199536.0049
cust_1167,35,Rural,Low,723,8853.119581,36482.91128,2453.249524,6400805.457,238,296,2395,38,1612.221872,Daily,Debit Card,4,64.65623522,6,653864.4348
cust_1940,54,Urban,Middle,853,5630.218553,15390.78161,2560.798958,4802576.426,190,179,211,39,4868.5449,Weekly,Debit Card,4,26.48047259,6,488145.3701
cust_0373,49,Suburban,High,493,13727.05364,57278.88806,6336.273111,6767437.443,178,101,4340,14,533.3306032,Monthly,UPI,3,51.37144378,6,692557.0789
cust_2593,57,Suburban,Middle,300,4820.489822,5481.967849,1768.113757,1446146.947,309,130,1307,21,3330.456589,Daily,Debit Card,0,49.46628187,6,153663.4664
cust_4294,49,Suburban,High,315,3381.432627,9234.578656,1007.130629,1065151.277,238,299,3811,31,2475.175725,Monthly,Debit Card,17,54.30892176,6,121999.5399
cust_0071,19,Rural,Middle,423,2912.781617,6387.223046,1262.242906,1232106.624,51,150,424,9,1709.263194,Daily,Debit Card,12,36.14904958,6,130104.0308
cust_0983,66,Suburban,Low,381,4196.197646,17420.64469,1414.011943,1598751.303,5,341,4524,14,2558.083759,Daily,Credit Card,3,45.17614415,6,175044.0884
cust_5463,28,Suburban,Middle,680,19918.38912,85519.43364,2640.854638,13544504.6,333,53,2584,23,1823.025188,Weekly,Credit Card,4,62.43092073,6,1367006.948
cust_3087,46,Suburban,High,458,17702.36692,72832.24207,5961.146292,8107684.047,200,350,197,7,2125.495657,Daily,UPI,19,13.02680265,6,816799.6569
cust_4012,43,Suburban,Middle,445,3272.767119,4750.231187,788.5998653,1456381.368,311,13,4318,18,289.4156576,Daily,Debit Card,20,46.65864737,6,161929.429
cust_5174,41,Rural,High,859,12752.19524,50704.17109,2589.516661,10954135.71,60,348,3558,24,2353.66193,Monthly,Credit Card,1,65.70528645,6,1109752.74
cust_3209,27,Suburban,Middle,200,16129.7621,47944.14419,3918.60173,3225952.419,226,121,1645,12,4141.850712,Daily,Wallet Balance,2,4.84469517,6,331014.3166
cust_1388,68,Urban,Middle,811,7615.479821,22598.40857,2522.781798,6176154.135,177,84,4049,47,189.9833718,Daily,Credit Card,13,25.45150537,6,636318.4218
cust_4995,41,Urban,Middle,255,12872.85624,37031.68249,2311.824504,3282578.34,214,72,3204,32,4906.887539,Daily,Debit Card,4,54.50673924,6,341412.3903
cust_3526,30,Suburban,Middle,438,17344.61029,48156.23777,4550.004655,7596939.308,327,238,1643,1,3517.510485,Daily,Debit Card,8,52.91291014,6,767321.1755
cust_2052,20,Suburban,Low,649,17939.72306,83866.64503,8175.841713,11642880.27,78,110,938,17,1794.326027,Monthly,UPI,19,37.698401,6,1172966.864
cust_6948,68,Rural,High,865,6453.512323,31896.31088,1745.744357,5582288.16,186,182,3244,2,142.3830401,Daily,Wallet Balance,4,54.3678148,6,570845.6244
cust_3640,35,Rural,High,298,19068.50491,81413.39323,2551.203086,5682414.462,334,75,3297,40,4271.009465,Weekly,Wallet Balance,13,17.49100504,6,582699.9415
cust_0825,63,Urban,High,770,17878.86058,67981.12526,6985.122013,13766722.65,63,229,303,32,2647.10221,Monthly,UPI,2,62.52404623,6,1385154.713
cust_6646,32,Rural,Middle,453,10182.82638,31875.66228,3347.357063,4612820.352,66,174,1725,12,620.1974007,Daily,Wallet Balance,4,27.50784905,6,471621.9365
cust_4961,32,Urban,Middle,978,19905.65202,49607.14748,6054.780713,19467727.68,284,18,2090,20,3930.25935,Monthly,Credit Card,2,42.63152334,6,1956987.638
cust_6268,68,Rural,High,152,11374.60312,21451.14615,1322.619993,1728939.675,320,107,3950,16,889.3571497,Monthly,UPI,14,48.342753,6,187949.2889
cust_0400,61,Urban,Low,769,10441.82037,46339.98526,4000.909818,8029759.865,82,338,2790,18,2482.501941,Daily,Debit Card,11,8.189523678,6,815114.7355
cust_1036,18,Rural,Middle,583,641.6386191,1838.724053,281.4556849,374075.3149,261,96,4690,39,1561.030541,Weekly,Debit Card,0,33.93816275,6,55907.01622
cust_6917,54,Suburban,Low,634,7434.170906,19676.76341,1704.727694,4713264.354,67,121,2544,16,3688.902253,Daily,UPI,6,46.14174377,6,482169.9843
cust_0536,29,Rural,Middle,783,12655.26149,23393.44966,2007.793718,9909069.747,240,95,4423,6,2096.621187,Daily,Credit Card,2,8.156030891,6,1005304.664
cust_4323,34,Suburban,Middle,883,12756.68914,53224.21797,4118.050916,11264156.51,228,167,3432,14,2365.935884,Monthly,Debit Card,0,29.89443296,6,1139496.684
cust_5274,42,Urban,Low,482,3440.534834,14614.78767,372.8585342,1658337.79,346,333,2456,12,178.8088034,Monthly,UPI,8,37.12775432,6,177856.3746
cust_0269,31,Urban,High,839,4294.411961,5161.522671,2012.620872,3603011.636,237,211,1130,4,4481.37296,Weekly,Credit Card,20,26.54481812,6,366720.4771
cust_2121,26,Urban,Low,452,11282.50534,24553.94304,3913.776403,5099692.415,110,28,3522,25,2014.495957,Weekly,Credit Card,1,48.92689848,6,524505.9936
cust_4391,42,Urban,High,626,4948.818171,13651.4886,1758.027035,3097960.175,87,351,3976,32,2763.799612,Weekly,Debit Card,8,20.67327922,6,325566.1177
cust_2829,17,Suburban,High,54,14788.01717,55243.06989,5310.848907,798552.9273,140,73,590,39,1906.443537,Daily,UPI,5,1.072161551,6,89982.07096
cust_1071,62,Suburban,High,769,12429.0225,38762.31695,5990.396059,9557918.303,123,179,3572,19,2659.233881,Daily,Debit Card,14,55.97221912,6,969506.2134
cust_0784,29,Rural,Low,265,9945.023982,36770.28698,1036.636676,2635431.355,164,170,1497,47,4491.267147,Daily,Debit Card,8,3.023151913,6,274991.5019
cust_0496,65,Suburban,High,427,18095.50487,22847.43634,2475.81619,7726780.581,218,235,1439,10,4575.740986,Weekly,Credit Card,3,22.90692396,6,780268.1876
cust_2127,23,Suburban,Middle,150,15023.95206,63773.66836,2359.768886,2253592.809,130,40,4368,39,2443.263392,Monthly,Debit Card,12,20.36988758,6,242773.6492
cust_5645,16,Rural,High,645,10252.99881,17522.71482,3342.253268,6613184.231,83,162,2957,43,1820.521475,Daily,Wallet Balance,18,36.34953152,6,676622.1624
cust_5486,40,Suburban,High,618,9261.429534,20411.70368,2579.50937,5723563.452,152,180,375,30,3058.150475,Daily,Debit Card,18,63.81194842,6,580577.27
cust_3094,30,Suburban,Middle,796,9283.241469,28573.11583,2791.544958,7389460.209,74,348,926,6,4258.075347,Monthly,Debit Card,17,44.75138807,6,745268.9832
cust_5576,23,Suburban,Low,580,18800.78643,54427.26298,8213.7287,10904456.13,293,181,1640,31,4204.068364,Monthly,Credit Card,1,54.17756781,6,1100723.579
cust_2100,63,Rural,Low,863,14586.04239,64160.07908,5098.389745,12587754.58,246,357,3471,43,4237.666711,Monthly,Wallet Balance,17,20.96533156,6,1273898.625
cust_2324,18,Urban,Middle,385,12994.56946,42377.15526,1494.825734,5002909.24,354,211,1801,48,526.0129934,Weekly,Debit Card,15,13.11306927,6,514429.9175
cust_0187,68,Suburban,Low,850,16724.33603,18963.79584,6612.781708,14215685.62,56,33,261,11,2857.385591,Daily,UPI,20,41.34008486,6,1427761.869
cust_2470,49,Urban,High,428,2293.77016,10210.24519,713.7063005,981733.6283,151,193,1629,10,3010.382553,Daily,Debit Card,2,59.86251179,6,106926.1716
cust_2600,16,Suburban,Low,324,5809.047961,5993.205423,2262.008951,1882131.539,83,9,2365,18,137.8464166,Monthly,UPI,18,46.92172671,6,200674.2307
cust_4381,21,Suburban,Low,932,14270.49438,52587.9205,5566.087428,13300100.77,232,142,180,30,725.2431568,Daily,UPI,5,18.86885461,6,1339007.455
cust_2661,40,Urban,Low,747,5910.343259,8841.479551,1053.758531,4415026.414,327,123,1777,47,4892.877764,Daily,Wallet Balance,13,17.94199879,6,453310.2025
cust_0584,48,Rural,Low,615,8017.086414,33845.45955,3199.495806,4930508.144,337,10,3219,42,4627.548603,Monthly,UPI,18,64.62670349,6,507375.0401
cust_2092,29,Rural,High,944,4980.863049,7994.091858,859.4704481,4701934.718,165,138,3641,23,4354.242277,Daily,Wallet Balance,11,18.2777603,6,483598.3506
cust_3788,30,Suburban,High,428,19020.53023,91913.7676,5821.175583,8140786.938,70,130,4928,6,4213.553322,Daily,Debit Card,17,27.85856985,6,828427.9171
cust_0306,63,Rural,Low,15,2815.436035,3998.235228,941.5245454,42231.54052,137,133,812,28,837.8138698,Daily,Credit Card,18,30.62100627,6,14228.24712
cust_1797,24,Urban,High,808,8061.023644,26172.82938,1294.191902,6513307.105,318,150,4274,32,2503.817869,Weekly,UPI,12,54.4996972,6,667826.8015
cust_3154,66,Rural,High,231,16480.10139,73007.21654,1817.211226,3806903.42,346,290,1962,4,4969.052161,Monthly,UPI,4,6.871778531,6,388529.8159
cust_3909,38,Suburban,Low,72,6307.264857,23232.46837,1087.56138,454123.0697,143,228,3155,48,1614.922317,Monthly,Credit Card,20,30.58728026,6,61714.84581
cust_3292,21,Rural,Low,324,18749.43617,47437.41658,4860.961995,6074817.321,336,184,1619,18,2656.929606,Daily,Wallet Balance,2,23.52700485,6,617191.2672
cust_4449,33,Rural,Low,726,15329.25105,71937.64233,3997.294894,11129036.26,55,149,3320,4,3508.210266,Daily,Credit Card,15,67.5112788,6,1124189.521
cust_3026,39,Rural,Low,102,456.3533228,855.026962,46.18315796,46548.03892,219,292,2504,48,4498.755159,Monthly,Wallet Balance,15,27.46258707,6,18213.42631
cust_5921,26,Suburban,High,13,5548.443901,7457.551981,1012.248835,72129.77071,338,291,288,29,4034.274284,Daily,Credit Card,17,5.024853003,6,14671.83993
cust_3438,54,Suburban,Middle,858,9427.529285,36730.92103,1145.606749,8088820.127,172,76,2789,39,4437.754518,Weekly,Debit Card,15,63.99769004,6,822141.1354
cust_4425,26,Suburban,Low,843,8292.229819,23268.3191,843.6077578,6990349.737,161,16,3333,26,963.6250209,Daily,Credit Card,0,55.6790776,6,713819.1612
cust_5842,69,Suburban,Low,390,5456.239901,16142.6823,1042.686123,2127933.562,319,107,1352,19,1659.864285,Monthly,Debit Card,9,35.10569444,6,222567.424
cust_3245,32,Urban,Middle,166,7364.587129,21672.92079,1227.628395,1222521.463,58,236,3631,15,2699.794256,Monthly,UPI,0,42.47183605,6,135664.2492
cust_3645,55,Suburban,Middle,428,37.30485824,65.74310057,9.918074803,15966.47933,324,254,4101,28,3699.353354,Monthly,Credit Card,0,33.73019153,6,16748.97126
cust_6160,54,Urban,High,501,5955.05184,11795.79324,1497.645194,2983480.972,69,98,4050,29,4218.076499,Monthly,Credit Card,11,21.27947764,6,313239.0589
cust_5830,18,Suburban,Low,88,3269.3699,15903.77343,733.6034182,287704.5512,298,219,4408,31,2244.08854,Daily,UPI,11,24.30296061,6,45564.41085
cust_2222,59,Urban,High,417,1674.584917,3744.231569,558.8612172,698301.9105,186,184,2251,50,4076.329557,Daily,Credit Card,19,70.45323771,6,83294.02627
cust_3377,28,Rural,Low,906,16654.99234,79594.99202,2846.369351,15089423.06,19,35,2042,29,3286.312554,Daily,Debit Card,8,56.7798069,6,1520283.149
cust_6516,21,Urban,Low,610,11033.82291,42902.95672,3772.89096,6730631.973,169,84,2389,42,2847.220585,Monthly,Credit Card,2,64.0192287,6,686617.587
cust_1617,49,Rural,Middle,18,585.1286342,796.6719279,164.476155,10532.31542,206,142,4362,16,3672.970712,Weekly,Credit Card,2,11.72559537,6,15540.74619
cust_2874,29,Rural,Middle,78,4636.027695,12939.44694,983.4297724,361610.1602,96,199,826,18,1876.785696,Weekly,Wallet Balance,12,37.37613382,6,44674.62317
cust_6105,28,Suburban,Middle,582,14208.54287,62615.44001,2617.676919,8269371.949,51,42,4998,36,4787.660942,Daily,Debit Card,15,26.64898321,6,844139.3644
cust_5309,19,Urban,Low,815,19213.96997,19656.88707,2169.595652,15659385.53,4,260,4724,8,1410.801447,Daily,Wallet Balance,3,23.6559969,6,1581481.152
cust_4738,65,Suburban,Low,852,7434.313278,19218.32314,3551.56084,6334034.913,117,364,1881,33,525.585052,Monthly,Wallet Balance,8,50.28128077,6,646202.6988
cust_2786,17,Rural,Middle,919,2360.996606,7023.037768,263.8389754,2169755.881,303,96,2327,11,1961.491311,Daily,UPI,4,39.92799108,6,227748.8425
cust_4176,51,Rural,High,715,17681.21767,35911.25065,8273.18321,12642070.64,59,133,1993,18,3415.735477,Daily,Debit Card,3,5.073258446,6,1274285.196
cust_1014,41,Rural,Low,97,15363.94733,26813.60177,5321.411198,1490302.891,316,113,3706,35,43.95395205,Weekly,Wallet Balance,19,61.23686146,6,165920.3121
cust_1141,35,Rural,High,864,3347.410574,12285.98929,863.8689925,2892162.736,87,178,2988,41,289.5506144,Monthly,Wallet Balance,20,24.9677625,6,305147.4983
cust_6214,56,Rural,Low,630,13248.37893,21449.75488,4263.232737,8346478.724,292,250,2123,23,531.2022741,Monthly,Debit Card,8,35.95494849,6,846928.2713
cust_5493,41,Rural,Low,487,9728.42767,20608.94519,4821.920882,4737744.275,15,301,3706,41,631.056721,Monthly,Wallet Balance,17,45.45060129,6,490970.8992
cust_4754,57,Suburban,Low,646,5217.523921,7631.035243,1589.642951,3370520.453,277,199,4549,39,3150.467614,Weekly,Credit Card,9,63.56666057,6,354474.8115
cust_0883,24,Suburban,Low,144,18486.18775,48874.06672,2347.103802,2662011.037,40,210,4050,18,1558.645385,Daily,UPI,2,27.88957811,6,281321.781
cust_0073,21,Urban,High,890,6092.450257,16518.77823,1949.017906,5422280.729,6,310,1340,31,3325.911079,Weekly,UPI,10,67.3909479,6,552345.1173
cust_0860,50,Suburban,High,543,596.0589995,1714.784778,268.7142321,323660.0367,250,361,2635,41,2019.948149,Daily,Debit Card,18,61.00831449,6,46726.0296
cust_5394,28,Rural,Middle,634,6117.966773,26418.46125,1348.470304,3878790.934,109,68,2064,33,3903.581566,Daily,Wallet Balance,4,62.40947741,6,399355.3026
cust_3811,37,Rural,Middle,952,7373.481363,33922.1719,2822.563372,7019554.258,363,257,4847,19,3235.306009,Daily,Credit Card,16,24.2697934,6,717931.7728
cust_5330,64,Urban,Middle,176,8131.549378,19886.47321,1777.376001,1431152.691,123,261,3423,17,1093.566837,Monthly,Wallet Balance,19,9.499897029,6,157114.4856
cust_5454,49,Urban,Low,734,2069.251442,2394.520824,1009.242744,1518830.558,44,314,3684,39,4792.446225,Daily,UPI,9,19.5220786,6,166754.8327
cust_3653,23,Urban,High,631,10610.56014,43636.34517,4937.920179,6695263.447,259,279,517,22,3043.721893,Weekly,Debit Card,7,47.56480265,6,677238.4837
cust_6342,63,Urban,High,55,6702.562864,9872.484445,1292.730129,368640.9575,248,301,3245,2,790.1825126,Weekly,Wallet Balance,12,53.87473695,6,49159.0045
cust_1349,69,Suburban,High,527,17698.32934,37952.30009,7046.228786,9327019.563,61,155,195,35,4862.527799,Monthly,Debit Card,6,48.8162979,6,940160.6924
cust_0302,67,Suburban,High,493,6847.169997,29543.01766,1751.954793,3375654.808,169,13,4776,47,4552.242201,Monthly,UPI,3,17.74517149,6,355541.3597
cust_0422,62,Rural,Low,225,16185.18446,57304.53492,7849.975729,3641666.504,194,117,3379,16,1695.357149,Daily,Wallet Balance,15,2.383323477,6,377676.9718
cust_0415,69,Suburban,High,799,1781.838316,5935.285426,364.197313,1423688.814,4,195,4286,26,2253.390238,Weekly,Credit Card,20,52.37874341,6,158414.1863
